name	score	s1	s2
tretment_sam	0.8568221	xylazine detomidine dipyran fluids butorphanol buscopan banamine	banamine buscopan xylazine detomidine lrs
tretment_sam	0.9305307	xylazine buscopan banamine lrs	banamine buscopan xylazine detomidine lrs
tretment_sam	0.9087752	omeprazole banamine	sucralfate omeprazole banamine
tretment_sam	0.85555613	banamine k-pen gentamicin polymixin lrs xylazine	xylazine flunixin k pen metronidazole gentamicin lrs
tretment_sam	0.87974286	dormosedan butorphanol	dormosedan banamine butorphanol
tretment_sam	0.8829367	gastroguard banamine gentamicin k-pen lrs	banamine k-pen gentamicin
tretment_sam	0.8752911	banamine xylazine buscopan butorphanol	xylazine detomidine dipyran fluids butorphanol buscopan banamine
tretment_sam	0.93548506	banamine xylazine buscopan butorphanol	xylazine butorphanol buscopan
tretment_sam	0.88649493	banamine xylazine buscopan butorphanol	banamine phenylbutazone butorphanol xylazine
tretment_sam	0.92643595	omeprazole fluids banamine sucralfate	sucralfate omeprazole banamine
tretment_sam	0.86897814	flunixin buscapan xylazine lrs	xylazine buscopan banamine lrs
tretment_sam	0.9367723	banamine gentamicin k-pen ppg	banamine k-pen gentamicin
tretment_sam	0.87860155	banamine gentamicin k-pen ppg	gastroguard banamine gentamicin k-pen lrs
tretment_sam	0.8705999	dormesedan butorphanol detomidine	detomidine butorphanol bute
tretment_sam	0.8634347	dormesedan butorphanol detomidine	dormosedan butorphanol
tretment_sam	0.88863707	butylscopolamine bromide xylazine butorphanol	butylscopolamine bromide xylazine flunixin acepromazine butorphanol
tretment_sam	0.8758006	phenylbutazone atropine voriconazole ofloxacin	atropine ofloxacin vorinconazole
tretment_sam	0.9101027	xylazine butorphanol	xylazine butorphanol buscopan
tretment_sam	0.99430466	banamine metronidazole ceftiofur gentamicin lidocaine polymyxin	ceftiofur gentamicin banamine metronidazole polymyxin lidocaine
tretment_sam	0.874702	sulfamethoxazole firocoxib pergolide dormosedan ceftiofur banamine gentamicin butorphanol buscopan	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol
tretment_sam	0.8760462	banamine buscopan xylazine	banamine buscopan xylazine detomidine lrs
tretment_sam	0.8876671	banamine buscopan xylazine	xylazine buscopan banamine lrs
tretment_sam	0.9031943	banamine buscopan xylazine	banamine xylazine buscopan butorphanol
tretment_sam	0.885506	banamine buscopan xylazine	xylazine banamine
tretment_sam	0.8684136	banamine xylazine lrs gentamicin k-pen	xylazine flunixin k pen metronidazole gentamicin lrs
tretment_sam	0.9224538	banamine xylazine lrs gentamicin k-pen	banamine k-pen gentamicin polymixin lrs xylazine
tretment_sam	0.9494169	xylazine flunixin butorphanol butylscopolamine bromide	butylscopolamine bromide xylazine flunixin acepromazine butorphanol
tretment_sam	0.92809224	xylazine flunixin butorphanol butylscopolamine bromide	butylscopolamine bromide xylazine butorphanol
tretment_sam	0.8805431	xylazine banamine tms lrs	lrs xylazine dexamethasone banamine tms
tretment_sam	0.8894608	banamine xylazine buscopan butorphanol fluids	xylazine detomidine dipyran fluids butorphanol buscopan banamine
tretment_sam	0.90850645	banamine xylazine buscopan butorphanol fluids	xylazine butorphanol buscopan
tretment_sam	0.86654013	banamine xylazine buscopan butorphanol fluids	banamine phenylbutazone butorphanol xylazine
tretment_sam	0.9706012	banamine xylazine buscopan butorphanol fluids	banamine xylazine buscopan butorphanol
tretment_sam	0.88977724	banamine xylazine buscopan butorphanol fluids	banamine buscopan xylazine
tretment_sam	0.90423393	fluids butorphanol xylazine	xylazine butorphanol
tretment_sam	0.89192986	dormosedan omeprazole banamine gentamicin ceftiofur butorphanol buscopan phenylbutazone	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol
tretment_sam	0.8525157	sulfamethoxazole banamine butorphanol detomidine	firocoxib dormosedan sulfadiazine butorphanol detomidine banamine
