attr	score	s1	s2
biological_material_preprocessing_sam	0.9761214	ssd derived material from a single seed of a single plant belonging to accession gat hor number	ssd derived material from a single seed of a single plant
biological_material_preprocessing_sam	0.979309	ssd derived material from a single seed of a single plant belonging to accession ipk bcc number	ssd derived material from a single seed of a single plant
biological_material_preprocessing_sam	0.9858476	ssd derived material from a single seed of a single plant belonging to accession ipk bcc number	ssd derived material from a single seed of a single plant belonging to accession gat hor number
biological_material_preprocessing_sam	0.9721003	ssd derived material from a single seed of a single plant belonging to accession ipk hor number	ssd derived material from a single seed of a single plant
biological_material_preprocessing_sam	0.9958425	ssd derived material from a single seed of a single plant belonging to accession ipk hor number	ssd derived material from a single seed of a single plant belonging to accession gat hor number
biological_material_preprocessing_sam	0.9920487	ssd derived material from a single seed of a single plant belonging to accession ipk hor number	ssd derived material from a single seed of a single plant belonging to accession ipk bcc number
biological_material_preprocessing_sam	0.98137665	ssd derived material from a single seed of a single plant belonging to accession tri number	ssd derived material from a single seed of a single plant
biological_material_preprocessing_sam	0.9901819	ssd derived material from a single seed of a single plant belonging to accession tri number	ssd derived material from a single seed of a single plant belonging to accession gat hor number
biological_material_preprocessing_sam	0.9917301	ssd derived material from a single seed of a single plant belonging to accession tri number	ssd derived material from a single seed of a single plant belonging to accession ipk bcc number
biological_material_preprocessing_sam	0.9910138	ssd derived material from a single seed of a single plant belonging to accession tri number	ssd derived material from a single seed of a single plant belonging to accession ipk hor number
biological_material_preprocessing_sam	0.9689429	ssd derived material from a single seed of a single plant belonging to accession ipk hor number brg	ssd derived material from a single seed of a single plant
biological_material_preprocessing_sam	0.9925282	ssd derived material from a single seed of a single plant belonging to accession ipk hor number brg	ssd derived material from a single seed of a single plant belonging to accession gat hor number
biological_material_preprocessing_sam	0.99168974	ssd derived material from a single seed of a single plant belonging to accession ipk hor number brg	ssd derived material from a single seed of a single plant belonging to accession ipk bcc number
biological_material_preprocessing_sam	0.9984207	ssd derived material from a single seed of a single plant belonging to accession ipk hor number brg	ssd derived material from a single seed of a single plant belonging to accession ipk hor number
biological_material_preprocessing_sam	0.98829216	ssd derived material from a single seed of a single plant belonging to accession ipk hor number brg	ssd derived material from a single seed of a single plant belonging to accession tri number
biological_material_preprocessing_sam	0.8580619	to break possible residual dormancy and encourage uniform germination and emergence seeds were incubated at number degree c for number week	ssd derived material from a single seed of a single plant
biological_material_preprocessing_sam	0.8794254	to break possible residual dormancy and encourage uniform germination and emergence seeds were incubated at number degree c for number week	ssd derived material from a single seed of a single plant belonging to accession gat hor number
biological_material_preprocessing_sam	0.8733667	to break possible residual dormancy and encourage uniform germination and emergence seeds were incubated at number degree c for number week	ssd derived material from a single seed of a single plant belonging to accession ipk bcc number
biological_material_preprocessing_sam	0.88328004	to break possible residual dormancy and encourage uniform germination and emergence seeds were incubated at number degree c for number week	ssd derived material from a single seed of a single plant belonging to accession ipk hor number
biological_material_preprocessing_sam	0.8867146	to break possible residual dormancy and encourage uniform germination and emergence seeds were incubated at number degree c for number week	ssd derived material from a single seed of a single plant belonging to accession tri number
biological_material_preprocessing_sam	0.8768005	to break possible residual dormancy and encourage uniform germination and emergence seeds were incubated at number degree c for number week	ssd derived material from a single seed of a single plant belonging to accession ipk hor number brg
biological_material_preprocessing_sam	0.9824908	ssd derived material from a single seed of a single plant belonging to accession b number	ssd derived material from a single seed of a single plant
biological_material_preprocessing_sam	0.9881691	ssd derived material from a single seed of a single plant belonging to accession b number	ssd derived material from a single seed of a single plant belonging to accession gat hor number
biological_material_preprocessing_sam	0.9912433	ssd derived material from a single seed of a single plant belonging to accession b number	ssd derived material from a single seed of a single plant belonging to accession ipk bcc number
biological_material_preprocessing_sam	0.9897078	ssd derived material from a single seed of a single plant belonging to accession b number	ssd derived material from a single seed of a single plant belonging to accession ipk hor number
biological_material_preprocessing_sam	0.9959836	ssd derived material from a single seed of a single plant belonging to accession b number	ssd derived material from a single seed of a single plant belonging to accession tri number
biological_material_preprocessing_sam	0.9881468	ssd derived material from a single seed of a single plant belonging to accession b number	ssd derived material from a single seed of a single plant belonging to accession ipk hor number brg
biological_material_preprocessing_sam	0.8891671	ssd derived material from a single seed of a single plant belonging to accession b number	to break possible residual dormancy and encourage uniform germination and emergence seeds were incubated at number degree c for number week
biological_material_preprocessing_sam	0.886448	transgenic lines were generated by cloning of vhhgfp4-spop constructs into binary vector pcb301 and used for transformation of gl1 mutant ler-0 for each transformation at least number independent transgenic lines were selected three representative lin ...	ssd derived material from a single seed of a single plant
biological_material_preprocessing_sam	0.9023669	transgenic lines were generated by cloning of vhhgfp4-spop constructs into binary vector pcb301 and used for transformation of gl1 mutant ler-0 for each transformation at least number independent transgenic lines were selected three representative lin ...	ssd derived material from a single seed of a single plant belonging to accession gat hor number
biological_material_preprocessing_sam	0.9108084	transgenic lines were generated by cloning of vhhgfp4-spop constructs into binary vector pcb301 and used for transformation of gl1 mutant ler-0 for each transformation at least number independent transgenic lines were selected three representative lin ...	ssd derived material from a single seed of a single plant belonging to accession ipk bcc number
