attr	score	s1	s2
tretment_sam	0.84181374	butylscopolamine bromide xylazine butorphanol anesthesia colic surgery flunixin detomidine penicllin gentamicin lidocaine	surgery ceftiofur phenylbutazone dexamethasone
tretment_sam	0.8346778	flunixin sulfamethoxazole gentamicin dormo	banamine gentamicin ceftiofur xylazine
tretment_sam	0.74472654	uterine lavage xylazine banamine dexamethasone oxytocin gentamicin detomidine tms ppg	surgery ceftiofur phenylbutazone dexamethasone
tretment_sam	0.7181358	uterine lavage xylazine banamine dexamethasone oxytocin gentamicin detomidine tms ppg	butylscopolamine bromide xylazine butorphanol anesthesia colic surgery flunixin detomidine penicllin gentamicin lidocaine
tretment_sam	0.73990613	xylazine surgery fluids	butylscopolamine bromide xylazine butorphanol anesthesia colic surgery flunixin detomidine penicllin gentamicin lidocaine
tretment_sam	0.71444476	ponazuril omeprazole phenylbutazone	banamine gentamicin ceftiofur xylazine
tretment_sam	0.7644434	ponazuril omeprazole phenylbutazone	flunixin sulfamethoxazole gentamicin dormo
tretment_sam	0.8603704	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine	banamine gentamicin ceftiofur xylazine
tretment_sam	0.71661216	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.7265566	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine	butylscopolamine bromide xylazine butorphanol anesthesia colic surgery flunixin detomidine penicllin gentamicin lidocaine
tretment_sam	0.7596135	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine	flunixin sulfamethoxazole gentamicin dormo
tretment_sam	0.7179553	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine	uterine lavage xylazine banamine dexamethasone oxytocin gentamicin detomidine tms ppg
tretment_sam	0.85485923	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine	ponazuril omeprazole phenylbutazone
tretment_sam	0.8244954	uterine lavage intrauterine k-pen caslicks	uterine lavage xylazine banamine dexamethasone oxytocin gentamicin detomidine tms ppg
tretment_sam	0.7095919	5/16/18 phenylubtazone numeric mg/kg iv then po 5/16 gentamicin numeric mg/kg iv penicillin number iu/kg iv pre and post op tetanus toxoid anesthesia neurectomy surgery	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.80584913	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine	banamine gentamicin ceftiofur xylazine
tretment_sam	0.7548613	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine	butylscopolamine bromide xylazine butorphanol anesthesia colic surgery flunixin detomidine penicllin gentamicin lidocaine
tretment_sam	0.7003374	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine	flunixin sulfamethoxazole gentamicin dormo
tretment_sam	0.7115362	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine	ponazuril omeprazole phenylbutazone
tretment_sam	0.9489812	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.7684022	iv fluids lidocaine cri 5/30-5/31 penicillin number iu/kg iv q number h 5/30 and 5/31 flunixin meglumine numeric mg/kg iv q number h 5/30-6/1 penicillin and gentamicin restarted 6/6-6/7 metronidazole 6/6-6/8 pmma beads in abdominal incision 6/8	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.9122304	iv fluids lidocaine cri 5/30-5/31 penicillin number iu/kg iv q number h 5/30 and 5/31 flunixin meglumine numeric mg/kg iv q number h 5/30-6/1 penicillin and gentamicin restarted 6/6-6/7 metronidazole 6/6-6/8 pmma beads in abdominal incision 6/8	5/16/18 phenylubtazone numeric mg/kg iv then po 5/16 gentamicin numeric mg/kg iv penicillin number iu/kg iv pre and post op tetanus toxoid anesthesia neurectomy surgery
tretment_sam	0.76401323	banamine buscopan phenylephrine lrs	xylazine banamine lrs
tretment_sam	0.72066146	banamine buscopan phenylephrine lrs	banamine buscopan detomidine lrs oxytocin
tretment_sam	0.8164469	banamine buscopan phenylephrine lrs	ponazuril omeprazole phenylbutazone
tretment_sam	0.7973257	banamine buscopan phenylephrine lrs	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.7266991	banamine buscopan phenylephrine lrs	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine
tretment_sam	0.80759066	fluids butorphanol xylazine	xylazine surgery fluids
tretment_sam	0.700772	omeprazole banamine butorphanol	flunixin sulfamethoxazole gentamicin dormo
tretment_sam	0.91080403	omeprazole banamine butorphanol	ponazuril omeprazole phenylbutazone
tretment_sam	0.8496427	omeprazole banamine butorphanol	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.75708634	omeprazole banamine butorphanol	banamine buscopan phenylephrine lrs
tretment_sam	0.85856456	lrs flunixin meglumine omeprazole biosponge	xylazine banamine lrs
tretment_sam	0.7184308	lrs flunixin meglumine omeprazole biosponge	banamine buscopan detomidine lrs oxytocin
tretment_sam	0.7916959	lrs flunixin meglumine omeprazole biosponge	ponazuril omeprazole phenylbutazone
tretment_sam	0.7327671	lrs flunixin meglumine omeprazole biosponge	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.8864895	lrs flunixin meglumine omeprazole biosponge	banamine buscopan phenylephrine lrs
tretment_sam	0.8573173	lrs flunixin meglumine omeprazole biosponge	omeprazole banamine butorphanol
tretment_sam	0.7969484	excede tms omeprazole phenylbutazone	uterine lavage xylazine banamine dexamethasone oxytocin gentamicin detomidine tms ppg
tretment_sam	0.8738368	excede tms omeprazole phenylbutazone	ponazuril omeprazole phenylbutazone
tretment_sam	0.7907497	excede tms omeprazole phenylbutazone	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.70490724	excede tms omeprazole phenylbutazone	banamine buscopan phenylephrine lrs
tretment_sam	0.84129834	excede tms omeprazole phenylbutazone	omeprazole banamine butorphanol
tretment_sam	0.71778125	excede tms omeprazole phenylbutazone	lrs flunixin meglumine omeprazole biosponge
tretment_sam	0.8645174	phenylbutazone k pen gentocin butorphanol omeprazole	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.9176848	analgesics	analgesics antiinflammatory
tretment_sam	0.82281506	buscopan detomidine butorphanol flunixin aspirin	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.84638864	sulfamethoxazole pentoxifylline prednisolone	flunixin sulfamethoxazole gentamicin dormo
tretment_sam	0.7300121	sulfamethoxazole pentoxifylline prednisolone	ponazuril omeprazole phenylbutazone
tretment_sam	0.706185	iv fluids ~24 h flunixin meglumine numeric mg/kg iv once	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.9053776	iv fluids ~24 h flunixin meglumine numeric mg/kg iv once	5/16/18 phenylubtazone numeric mg/kg iv then po 5/16 gentamicin numeric mg/kg iv penicillin number iu/kg iv pre and post op tetanus toxoid anesthesia neurectomy surgery
tretment_sam	0.89411134	iv fluids ~24 h flunixin meglumine numeric mg/kg iv once	iv fluids lidocaine cri 5/30-5/31 penicillin number iu/kg iv q number h 5/30 and 5/31 flunixin meglumine numeric mg/kg iv q number h 5/30-6/1 penicillin and gentamicin restarted 6/6-6/7 metronidazole 6/6-6/8 pmma beads in abdominal incision 6/8
tretment_sam	0.75959414	omeprazole sucralfate tao atropine lidocaine detomidine banamine buscopan	ponazuril omeprazole phenylbutazone
tretment_sam	0.8980153	omeprazole sucralfate tao atropine lidocaine detomidine banamine buscopan	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.8722401	omeprazole sucralfate tao atropine lidocaine detomidine banamine buscopan	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine
tretment_sam	0.74138665	omeprazole sucralfate tao atropine lidocaine detomidine banamine buscopan	banamine buscopan phenylephrine lrs
tretment_sam	0.7745206	omeprazole sucralfate tao atropine lidocaine detomidine banamine buscopan	omeprazole banamine butorphanol
tretment_sam	0.71958727	omeprazole sucralfate tao atropine lidocaine detomidine banamine buscopan	excede tms omeprazole phenylbutazone
tretment_sam	0.7724853	omeprazole sucralfate tao atropine lidocaine detomidine banamine buscopan	atropine tao dormosedan banamine
tretment_sam	1.0000001	banamine tms	transabdominal u/s banamine tms regumate
tretment_sam	0.8585646	sucralfate lrs omeprazole	xylazine banamine lrs
tretment_sam	0.7184308	sucralfate lrs omeprazole	banamine buscopan detomidine lrs oxytocin
tretment_sam	0.79169595	sucralfate lrs omeprazole	ponazuril omeprazole phenylbutazone
tretment_sam	0.7327671	sucralfate lrs omeprazole	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.88648957	sucralfate lrs omeprazole	banamine buscopan phenylephrine lrs
tretment_sam	0.8573173	sucralfate lrs omeprazole	omeprazole banamine butorphanol
tretment_sam	1.0000001	sucralfate lrs omeprazole	lrs flunixin meglumine omeprazole biosponge
tretment_sam	0.71778125	sucralfate lrs omeprazole	excede tms omeprazole phenylbutazone
tretment_sam	0.8358582	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	banamine gentamicin ceftiofur xylazine
tretment_sam	0.9638736	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	flunixin sulfamethoxazole gentamicin dormo
tretment_sam	0.8768811	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	ponazuril omeprazole phenylbutazone
tretment_sam	0.8506533	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.7522673	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine
tretment_sam	0.77295125	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	banamine buscopan phenylephrine lrs
tretment_sam	0.86547315	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	omeprazole banamine butorphanol
tretment_sam	0.7590155	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	lrs flunixin meglumine omeprazole biosponge
tretment_sam	0.75388235	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	excede tms omeprazole phenylbutazone
tretment_sam	0.84224075	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	sulfamethoxazole pentoxifylline prednisolone
tretment_sam	0.73307014	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	omeprazole sucralfate tao atropine lidocaine detomidine banamine buscopan
tretment_sam	0.7590155	sulfamethoxazole dormosedan ceftiofur banamine gentamicin omeprazole butorphanol	sucralfate lrs omeprazole
tretment_sam	0.7666147	sedatives and pain medications prn iv fluids distal limb cryotherapy gastroprotectants probiotic iv antibiotics oxytet	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.70523626	sedatives and pain medications prn iv fluids distal limb cryotherapy gastroprotectants probiotic iv antibiotics oxytet	surgery ceftiofur phenylbutazone dexamethasone
tretment_sam	0.7911585	sedatives and pain medications prn iv fluids distal limb cryotherapy gastroprotectants probiotic iv antibiotics oxytet	butylscopolamine bromide xylazine butorphanol anesthesia colic surgery flunixin detomidine penicllin gentamicin lidocaine
tretment_sam	0.8250082	sedatives and pain medications prn iv fluids distal limb cryotherapy gastroprotectants probiotic iv antibiotics oxytet	xylazine surgery fluids
tretment_sam	0.78119457	sedatives and pain medications prn iv fluids distal limb cryotherapy gastroprotectants probiotic iv antibiotics oxytet	5/16/18 phenylubtazone numeric mg/kg iv then po 5/16 gentamicin numeric mg/kg iv penicillin number iu/kg iv pre and post op tetanus toxoid anesthesia neurectomy surgery
tretment_sam	0.8281281	sedatives and pain medications prn iv fluids distal limb cryotherapy gastroprotectants probiotic iv antibiotics oxytet	iv fluids lidocaine cri 5/30-5/31 penicillin number iu/kg iv q number h 5/30 and 5/31 flunixin meglumine numeric mg/kg iv q number h 5/30-6/1 penicillin and gentamicin restarted 6/6-6/7 metronidazole 6/6-6/8 pmma beads in abdominal incision 6/8
tretment_sam	0.7748084	sedatives and pain medications prn iv fluids distal limb cryotherapy gastroprotectants probiotic iv antibiotics oxytet	fluids butorphanol xylazine
tretment_sam	0.7401165	sedatives and pain medications prn iv fluids distal limb cryotherapy gastroprotectants probiotic iv antibiotics oxytet	iv fluids ~24 h flunixin meglumine numeric mg/kg iv once
tretment_sam	0.7344101	detomidine flunixin penicillin xylazine history prior to admission of treatment with tms gentamicin chloramphenicol	5/16/18 phenylubtazone numeric mg/kg iv then po 5/16 gentamicin numeric mg/kg iv penicillin number iu/kg iv pre and post op tetanus toxoid anesthesia neurectomy surgery
tretment_sam	0.758071	detomidine flunixin penicillin xylazine history prior to admission of treatment with tms gentamicin chloramphenicol	iv fluids lidocaine cri 5/30-5/31 penicillin number iu/kg iv q number h 5/30 and 5/31 flunixin meglumine numeric mg/kg iv q number h 5/30-6/1 penicillin and gentamicin restarted 6/6-6/7 metronidazole 6/6-6/8 pmma beads in abdominal incision 6/8
tretment_sam	0.80759066	fluids banamine	xylazine surgery fluids
tretment_sam	1.0000001	fluids banamine	fluids butorphanol xylazine
