attr	score	s1	s2
mlst__scheme_sam	0.70044124	number	oxford mlst number
mlst__scheme_sam	0.7931491	achtman mlst number	oxford mlst number
mlst__scheme_sam	0.8389041	achtman mlst number	number
mlst__scheme_sam	0.7703456	oxford mlst n\m	oxford mlst number
mlst__scheme_sam	0.8392553	st405 ec number st477 ec number	number
mlst__scheme_sam	0.7501739	st405 ec number st477 ec number	achtman mlst number
mlst__scheme_sam	0.7173483	st1809 or st451 multiple perfect hits oxford st2 pasteur	number
mlst__scheme_sam	0.7995265	st2 pasteur	st218 oxford st2 pasteur
mlst__scheme_sam	0.8871023	st208 and st1806 oxford st2 pasteur	st218 oxford st2 pasteur
mlst__scheme_sam	0.8871023	st1806 and st208 oxford st2 pasteur	st218 oxford st2 pasteur
mlst__scheme_sam	0.9999999	st1806 and st208 oxford st2 pasteur	st208 and st1806 oxford st2 pasteur
mlst__scheme_sam	0.7173483	st208 or st1806 multiple perfect hits oxford st2 pasteur	number
mlst__scheme_sam	0.99999994	st208 or st1806 multiple perfect hits oxford st2 pasteur	st1809 or st451 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.8392553	st224 ec number st479 ec number	number
mlst__scheme_sam	0.7501739	st224 ec number st479 ec number	achtman mlst number
mlst__scheme_sam	1.0	st224 ec number st479 ec number	st405 ec number st477 ec number
mlst__scheme_sam	0.99999994	novel	novel 29,14,3 ~15,7,1,9
mlst__scheme_sam	0.7021833	st1670 number novel number	oxford mlst number
mlst__scheme_sam	0.9265921	st1670 number novel number	number
mlst__scheme_sam	0.75091267	st1670 number novel number	achtman mlst number
mlst__scheme_sam	0.7885022	st1670 number novel number	st405 ec number st477 ec number
mlst__scheme_sam	0.75546473	st1670 number novel number	st1809 or st451 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.75546473	st1670 number novel number	st208 or st1806 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.7885022	st1670 number novel number	st224 ec number st479 ec number
mlst__scheme_sam	0.99999994	novel 10,11 ~684,8,8,8,2	novel 29,14,3 ~15,7,1,9
mlst__scheme_sam	0.99999994	novel 10,11 ~684,8,8,8,2	novel
mlst__scheme_sam	0.7173483	st281 or st1839 multiple perfect hits oxford st2 pasteur	number
mlst__scheme_sam	0.99999994	st281 or st1839 multiple perfect hits oxford st2 pasteur	st1809 or st451 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.99999994	st281 or st1839 multiple perfect hits oxford st2 pasteur	st208 or st1806 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.75546473	st281 or st1839 multiple perfect hits oxford st2 pasteur	st1670 number novel number
mlst__scheme_sam	0.7929429	oxford missing gene coverage st2 pasteur	st1809 or st451 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.76203454	oxford missing gene coverage st2 pasteur	st208 and st1806 oxford st2 pasteur
mlst__scheme_sam	0.76203454	oxford missing gene coverage st2 pasteur	st1806 and st208 oxford st2 pasteur
mlst__scheme_sam	0.7929429	oxford missing gene coverage st2 pasteur	st208 or st1806 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.7929429	oxford missing gene coverage st2 pasteur	st281 or st1839 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.8392553	st73 ec number st4 ec number	number
mlst__scheme_sam	0.7501739	st73 ec number st4 ec number	achtman mlst number
mlst__scheme_sam	1.0	st73 ec number st4 ec number	st405 ec number st477 ec number
mlst__scheme_sam	1.0	st73 ec number st4 ec number	st224 ec number st479 ec number
mlst__scheme_sam	0.7885022	st73 ec number st4 ec number	st1670 number novel number
mlst__scheme_sam	1.0	st348 oxford st2 pasteur	st218 oxford st2 pasteur
mlst__scheme_sam	0.7995265	st348 oxford st2 pasteur	st2 pasteur
mlst__scheme_sam	0.8871023	st348 oxford st2 pasteur	st208 and st1806 oxford st2 pasteur
mlst__scheme_sam	0.8871023	st348 oxford st2 pasteur	st1806 and st208 oxford st2 pasteur
mlst__scheme_sam	0.7282174	novel oxford st734 pasteur	st218 oxford st2 pasteur
mlst__scheme_sam	0.8275818	novel oxford st734 pasteur	st208 and st1806 oxford st2 pasteur
mlst__scheme_sam	0.8275818	novel oxford st734 pasteur	st1806 and st208 oxford st2 pasteur
mlst__scheme_sam	0.7282174	novel oxford st734 pasteur	st348 oxford st2 pasteur
mlst__scheme_sam	0.8165244	novel number ,173 ,233 ,257 ,217 ,11,129	number
mlst__scheme_sam	0.82219	novel number ,173 ,233 ,257 ,217 ,11,129	novel 29,14,3 ~15,7,1,9
mlst__scheme_sam	0.7019363	novel number ,173 ,233 ,257 ,217 ,11,129	st405 ec number st477 ec number
mlst__scheme_sam	0.72508395	novel number ,173 ,233 ,257 ,217 ,11,129	st1809 or st451 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.72508395	novel number ,173 ,233 ,257 ,217 ,11,129	st208 or st1806 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.7019363	novel number ,173 ,233 ,257 ,217 ,11,129	st224 ec number st479 ec number
mlst__scheme_sam	0.8221901	novel number ,173 ,233 ,257 ,217 ,11,129	novel
mlst__scheme_sam	0.9736933	novel number ,173 ,233 ,257 ,217 ,11,129	st1670 number novel number
mlst__scheme_sam	0.82219	novel number ,173 ,233 ,257 ,217 ,11,129	novel 10,11 ~684,8,8,8,2
mlst__scheme_sam	0.72508395	novel number ,173 ,233 ,257 ,217 ,11,129	st281 or st1839 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.7019363	novel number ,173 ,233 ,257 ,217 ,11,129	st73 ec number st4 ec number
mlst__scheme_sam	0.71227974	pasteur mlst number	st208 and st1806 oxford st2 pasteur
mlst__scheme_sam	0.71227974	pasteur mlst number	st1806 and st208 oxford st2 pasteur
mlst__scheme_sam	0.91194636	st1736 oxford st734 pasteur	st218 oxford st2 pasteur
mlst__scheme_sam	0.91434956	st1736 oxford st734 pasteur	st208 and st1806 oxford st2 pasteur
mlst__scheme_sam	0.91434956	st1736 oxford st734 pasteur	st1806 and st208 oxford st2 pasteur
mlst__scheme_sam	0.91194636	st1736 oxford st734 pasteur	st348 oxford st2 pasteur
mlst__scheme_sam	0.8701488	st1736 oxford st734 pasteur	novel oxford st734 pasteur
mlst__scheme_sam	0.99999994	novel 49,20,19,44 -,24,32	novel 29,14,3 ~15,7,1,9
mlst__scheme_sam	0.99999994	novel 49,20,19,44 -,24,32	novel
mlst__scheme_sam	0.99999994	novel 49,20,19,44 -,24,32	novel 10,11 ~684,8,8,8,2
mlst__scheme_sam	0.82219	novel 49,20,19,44 -,24,32	novel number ,173 ,233 ,257 ,217 ,11,129
mlst__scheme_sam	0.7565283	st1857 or st345 multiple perfect hits oxford st499 pasteur	number
mlst__scheme_sam	0.9794841	st1857 or st345 multiple perfect hits oxford st499 pasteur	st1809 or st451 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.9794841	st1857 or st345 multiple perfect hits oxford st499 pasteur	st208 or st1806 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.80393344	st1857 or st345 multiple perfect hits oxford st499 pasteur	st1670 number novel number
mlst__scheme_sam	0.9794841	st1857 or st345 multiple perfect hits oxford st499 pasteur	st281 or st1839 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.76694894	st1857 or st345 multiple perfect hits oxford st499 pasteur	oxford missing gene coverage st2 pasteur
mlst__scheme_sam	0.77575004	st1857 or st345 multiple perfect hits oxford st499 pasteur	novel number ,173 ,233 ,257 ,217 ,11,129
mlst__scheme_sam	0.94218224	st10 number st2 number	number
mlst__scheme_sam	0.8752837	st10 number st2 number	achtman mlst number
mlst__scheme_sam	0.83753616	st10 number st2 number	st405 ec number st477 ec number
mlst__scheme_sam	0.71568185	st10 number st2 number	st1809 or st451 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.71568185	st10 number st2 number	st208 or st1806 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.83753616	st10 number st2 number	st224 ec number st479 ec number
mlst__scheme_sam	0.8427425	st10 number st2 number	st1670 number novel number
mlst__scheme_sam	0.71568185	st10 number st2 number	st281 or st1839 multiple perfect hits oxford st2 pasteur
mlst__scheme_sam	0.83753616	st10 number st2 number	st73 ec number st4 ec number
mlst__scheme_sam	0.7228374	st10 number st2 number	novel number ,173 ,233 ,257 ,217 ,11,129
mlst__scheme_sam	1.0	st281 oxford st2 pasteur	st218 oxford st2 pasteur
mlst__scheme_sam	0.7995265	st281 oxford st2 pasteur	st2 pasteur
mlst__scheme_sam	0.8871023	st281 oxford st2 pasteur	st208 and st1806 oxford st2 pasteur
mlst__scheme_sam	0.8871023	st281 oxford st2 pasteur	st1806 and st208 oxford st2 pasteur
mlst__scheme_sam	1.0	st281 oxford st2 pasteur	st348 oxford st2 pasteur
mlst__scheme_sam	0.7282174	st281 oxford st2 pasteur	novel oxford st734 pasteur
mlst__scheme_sam	0.91194636	st281 oxford st2 pasteur	st1736 oxford st734 pasteur
mlst__scheme_sam	1.0	st345 oxford st2 pasteur	st218 oxford st2 pasteur
mlst__scheme_sam	0.7995265	st345 oxford st2 pasteur	st2 pasteur
mlst__scheme_sam	0.8871023	st345 oxford st2 pasteur	st208 and st1806 oxford st2 pasteur
mlst__scheme_sam	0.8871023	st345 oxford st2 pasteur	st1806 and st208 oxford st2 pasteur
mlst__scheme_sam	1.0	st345 oxford st2 pasteur	st348 oxford st2 pasteur
mlst__scheme_sam	0.7282174	st345 oxford st2 pasteur	novel oxford st734 pasteur
