attr	score	s1	s2
diagnostic_pcr_ct_value_1_sam	1.0000001	cov-19= numeric	numeric
diagnostic_pcr_ct_value_1_sam	0.84034103	other specify in notes :16.6 other specify in notes :16.7 other specify in notes :0	number
diagnostic_pcr_ct_value_1_sam	0.83515674	other specify in notes :21.05 other specify in notes :21.33 other specify in notes :21.06	number
diagnostic_pcr_ct_value_1_sam	0.9892232	other specify in notes :21.05 other specify in notes :21.33 other specify in notes :21.06	other specify in notes :16.6 other specify in notes :16.7 other specify in notes :0
diagnostic_pcr_ct_value_1_sam	0.83515674	other specify in notes :19.4	number
diagnostic_pcr_ct_value_1_sam	0.98922324	other specify in notes :19.4	other specify in notes :16.6 other specify in notes :16.7 other specify in notes :0
diagnostic_pcr_ct_value_1_sam	1.0000001	other specify in notes :19.4	other specify in notes :21.05 other specify in notes :21.33 other specify in notes :21.06
diagnostic_pcr_ct_value_1_sam	0.83515674	other specify in notes :20.24 other specify in notes :17.13	number
diagnostic_pcr_ct_value_1_sam	0.98922324	other specify in notes :20.24 other specify in notes :17.13	other specify in notes :16.6 other specify in notes :16.7 other specify in notes :0
diagnostic_pcr_ct_value_1_sam	1.0000001	other specify in notes :20.24 other specify in notes :17.13	other specify in notes :21.05 other specify in notes :21.33 other specify in notes :21.06
diagnostic_pcr_ct_value_1_sam	1.0000002	other specify in notes :20.24 other specify in notes :17.13	other specify in notes :19.4
diagnostic_pcr_ct_value_1_sam	0.90743685	other specify in notes number	number
diagnostic_pcr_ct_value_1_sam	0.98212445	other specify in notes number	other specify in notes :16.6 other specify in notes :16.7 other specify in notes :0
diagnostic_pcr_ct_value_1_sam	0.98896086	other specify in notes number	other specify in notes :21.05 other specify in notes :21.33 other specify in notes :21.06
diagnostic_pcr_ct_value_1_sam	0.98896086	other specify in notes number	other specify in notes :19.4
diagnostic_pcr_ct_value_1_sam	0.98896086	other specify in notes number	other specify in notes :20.24 other specify in notes :17.13
diagnostic_pcr_ct_value_1_sam	0.83515674	other specify in notes :27.4	number
diagnostic_pcr_ct_value_1_sam	0.98922324	other specify in notes :27.4	other specify in notes :16.6 other specify in notes :16.7 other specify in notes :0
diagnostic_pcr_ct_value_1_sam	1.0000001	other specify in notes :27.4	other specify in notes :21.05 other specify in notes :21.33 other specify in notes :21.06
diagnostic_pcr_ct_value_1_sam	1.0000002	other specify in notes :27.4	other specify in notes :19.4
diagnostic_pcr_ct_value_1_sam	1.0000002	other specify in notes :27.4	other specify in notes :20.24 other specify in notes :17.13
diagnostic_pcr_ct_value_1_sam	0.98896086	other specify in notes :27.4	other specify in notes number
diagnostic_pcr_ct_value_1_sam	0.83515674	other specify in notes :27.99 other specify in notes :27.95 other specify in notes :25.04	number
diagnostic_pcr_ct_value_1_sam	0.9892232	other specify in notes :27.99 other specify in notes :27.95 other specify in notes :25.04	other specify in notes :16.6 other specify in notes :16.7 other specify in notes :0
