attr	score	s1	s2
isolation_site_sam	0.73447555	sediment of alkaline lake in wadi el natrun egypt	water lake solar lake israel number
isolation_site_sam	0.74620914	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya	water lake solar lake israel number
isolation_site_sam	0.7907496	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya	sediment of alkaline lake in wadi el natrun egypt
isolation_site_sam	0.7363227	atlantic ocean	north pacific sub-tropical gyre hawaii ocean time-series hot station aloha
isolation_site_sam	0.7254254	rice plant residue in flooded rice-field soil in japan	soil from kobe city japan
isolation_site_sam	0.73501354	rice plant residue in flooded rice-field soil in japan	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya
isolation_site_sam	0.7317013	under frozen sand auke bay ak	surface seawater kasitsna bay alaska
isolation_site_sam	0.7219825	sakinaw lake	water lake solar lake israel number
isolation_site_sam	0.7140207	corroding offshore oil well in congo	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya
isolation_site_sam	0.7112825	corroding offshore oil well in congo	crude oil
isolation_site_sam	1.0000002	ta reactor_sludge	ta reactor_biofilm
isolation_site_sam	0.7282555	isolated from syntrophic coculture flglym dsm number which was isolated from anoxic sewage sludge	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya
isolation_site_sam	0.71408904	isolated from syntrophic coculture flglym dsm number which was isolated from anoxic sewage sludge	rice plant residue in flooded rice-field soil in japan
isolation_site_sam	0.7502686	isolated from syntrophic coculture flglym dsm number which was isolated from anoxic sewage sludge	industrial sludge contaminated with 1,4-dioxane
isolation_site_sam	0.7713849	human blood	human sputum
isolation_site_sam	0.81830496	cow rumen	rumen of cattle number l. ganqiu
isolation_site_sam	0.7483679	municipal waste compost	compost feedstock
isolation_site_sam	0.7418449	seawater	surface seawater kasitsna bay alaska
isolation_site_sam	0.7472135	sheep feces from a farm at the university of georgia usa	soil sample of a penguin habitat near the king sejong station on king george island antarctica
isolation_site_sam	0.70407355	metal coupon retrieved from a corrosion-monitoring reactor of a danish district heating plant	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya
isolation_site_sam	0.7206266	metal coupon retrieved from a corrosion-monitoring reactor of a danish district heating plant	rice plant residue in flooded rice-field soil in japan
isolation_site_sam	0.7047887	metal coupon retrieved from a corrosion-monitoring reactor of a danish district heating plant	soil sample of a penguin habitat near the king sejong station on king george island antarctica
isolation_site_sam	0.70194036	metal coupon retrieved from a corrosion-monitoring reactor of a danish district heating plant	sheep feces from a farm at the university of georgia usa
isolation_site_sam	0.7202414	sediment swine waste primary lagoon	industrial sludge contaminated with 1,4-dioxane
isolation_site_sam	0.7210914	sediment swine waste primary lagoon	isolated from syntrophic coculture flglym dsm number which was isolated from anoxic sewage sludge
isolation_site_sam	0.74310315	sediment swine waste primary lagoon	river sediment with paper mill waste scotland river don
isolation_site_sam	0.7241357	sea water from vestfold hills antarctica	soil sample of a penguin habitat near the king sejong station on king george island antarctica
isolation_site_sam	0.708222	intestinal contents of healthy swine	human sputum
