attr	score	s1	s2
comments_sam	0.7050336	has heavy bleeding so no vaginal swabs or ph taken	has a dry cough
comments_sam	0.7041486	has heavy bleeding so no vaginal swabs or ph taken	measured with hanging scale dna samples in tubes
comments_sam	0.70029294	cysts all over intestine	has heavy bleeding so no vaginal swabs or ph taken
comments_sam	0.9747662	mgmt unmethylated	mgmt methylated
comments_sam	0.7710233	worm on large intestine	worm in swim bladder
comments_sam	0.7710165	worm on large intestine	cysts all over intestine
comments_sam	0.8469807	pre-treated radiation	pre-treated radiation temozolomide
comments_sam	0.7290067	baby did n't come for visit as was sick women has pv bleeding	has heavy bleeding so no vaginal swabs or ph taken
comments_sam	0.7897927	perscribed erythromycin	currently on erythromycin
comments_sam	0.70300496	hypogastric pain and listed as on local medicine	has heavy bleeding so no vaginal swabs or ph taken
comments_sam	0.84582746	on gentamycin	currently on erythromycin
comments_sam	0.75614303	on gentamycin	perscribed erythromycin
comments_sam	0.79664457	no vaginal swabsbecause still bleeding birth weight was numeric kg	has heavy bleeding so no vaginal swabs or ph taken
comments_sam	0.7368406	no vaginal swabsbecause still bleeding birth weight was numeric kg	at birth baby weighed 3.3kg agpar score number min=8 5min=10
comments_sam	0.70383155	muscle in gonad bag	cysts all over intestine
comments_sam	0.7675652	history of hypertension in family grandmother died du to hypertension mother has history of hypotension	current fungal infection family history of hyper tension
comments_sam	0.71864176	history of hypertension in family grandmother died du to hypertension mother has history of hypotension	baby did n't come for visit as was sick women has pv bleeding
comments_sam	0.726892	history of hypertension in family grandmother died du to hypertension mother has history of hypotension	hypogastric pain and listed as on local medicine
comments_sam	0.81535995	history of hypertension in family grandmother died du to hypertension mother has history of hypotension	history of cephalopelvic disporportion in children
comments_sam	0.7109107	cyst on intestine tape worm on liver	has heavy bleeding so no vaginal swabs or ph taken
comments_sam	0.7804082	cyst on intestine tape worm on liver	worm in swim bladder
comments_sam	0.84144896	cyst on intestine tape worm on liver	cysts all over intestine
comments_sam	0.8853762	cyst on intestine tape worm on liver	worm on large intestine
comments_sam	0.7344093	cyst on intestine tape worm on liver	muscle in gonad bag
comments_sam	0.7256928	cysts on stomach alimentary canal taken	has heavy bleeding so no vaginal swabs or ph taken
comments_sam	0.83677244	cysts on stomach alimentary canal taken	cysts all over intestine
