attr	score	s1	s2
tretment_sam	0.7618429	banamine gentamicin ceftiofur xylazine	firocoxib dormosedan sulfadiazine butorphanol detomidine banamine
tretment_sam	0.70537394	banamine gentamicin ceftiofur xylazine	xylazine banamine lrs
tretment_sam	0.7024424	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine	banamine gentamicin ceftiofur xylazine
tretment_sam	0.7812356	xylazine detomidine butorphanol flunixin	firocoxib dormosedan sulfadiazine butorphanol detomidine banamine
tretment_sam	0.75067914	xylazine detomidine butorphanol flunixin	banamine gentamicin ceftiofur xylazine
tretment_sam	0.703352	xylazine detomidine butorphanol flunixin	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.7302746	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine	firocoxib dormosedan sulfadiazine butorphanol detomidine banamine
tretment_sam	0.8308041	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine	banamine gentamicin ceftiofur xylazine
tretment_sam	0.8016907	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.70241714	banamine	xylazine banamine lrs
tretment_sam	0.8290962	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine	banamine gentamicin ceftiofur xylazine
tretment_sam	0.7411691	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.8458844	caclium gluconate banamine gentamicin ceftiofur lidocaine polymyxin lidocaine	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.70778775	iv fluids lidocaine cri 5/30-5/31 penicillin number iu/kg iv q number h 5/30 and 5/31 flunixin meglumine numeric mg/kg iv q number h 5/30-6/1 penicillin and gentamicin restarted 6/6-6/7 metronidazole 6/6-6/8 pmma beads in abdominal incision 6/8	5/16/18 phenylubtazone numeric mg/kg iv then po 5/16 gentamicin numeric mg/kg iv penicillin number iu/kg iv pre and post op tetanus toxoid anesthesia neurectomy surgery
tretment_sam	0.7968972	banamine buscopan phenylephrine lrs	xylazine banamine lrs
tretment_sam	0.7133773	banamine buscopan phenylephrine lrs	banamine
tretment_sam	0.7728718	detomidine acepromazine xylazine	firocoxib dormosedan sulfadiazine butorphanol detomidine banamine
tretment_sam	0.7683305	detomidine acepromazine xylazine	banamine gentamicin ceftiofur xylazine
tretment_sam	0.8267761	detomidine acepromazine xylazine	xylazine detomidine butorphanol flunixin
tretment_sam	0.71719146	transabdominal u/s banamine tms regumate	xylazine banamine lrs
tretment_sam	0.74782324	fluids butorphanol xylazine	xylazine surgery fluids
tretment_sam	0.7242315	omeprazole banamine butorphanol	banamine gentamicin ceftiofur xylazine
tretment_sam	0.76303506	omeprazole banamine butorphanol	ponazuril omeprazole phenylbutazone
tretment_sam	0.74446213	omeprazole banamine butorphanol	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.7425799	lrs flunixin meglumine omeprazole biosponge	xylazine detomidine butorphanol flunixin
tretment_sam	0.81739163	dormosedan sulfamethoxazole phenylbutazone and flunixin	flunixin sulfamethoxazole gentamicin dormo
tretment_sam	0.8347466	excede tms omeprazole phenylbutazone	ponazuril omeprazole phenylbutazone
tretment_sam	0.7063128	excede tms omeprazole phenylbutazone	omeprazole banamine butorphanol
tretment_sam	0.8092644	phenylbutazone k pen gentocin butorphanol omeprazole	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.79325897	phenylbutazone k pen gentocin butorphanol omeprazole	ponazuril omeprazole phenylbutazone
tretment_sam	0.7109963	phenylbutazone k pen gentocin butorphanol omeprazole	omeprazole sucralfate ceftiofur gentamicin banamine dexamethason lidocaine
tretment_sam	0.7111888	phenylbutazone k pen gentocin butorphanol omeprazole	omeprazole banamine butorphanol
tretment_sam	0.76051044	phenylbutazone k pen gentocin butorphanol omeprazole	excede tms omeprazole phenylbutazone
tretment_sam	0.7801308	analgesics	analgesics antiinflammatory
tretment_sam	0.7523939	buscopan detomidine butorphanol flunixin aspirin	k pen phenylbutazone omeprazole aspirin pentoxifylline enrofloxacin butorphanol fluids dtomidine
tretment_sam	0.79093385	buscopan detomidine butorphanol flunixin aspirin	xylazine detomidine butorphanol flunixin
tretment_sam	0.70316154	xylazine flunixin butorphanol butylscopolamine bromide	xylazine banamine lrs
tretment_sam	0.70207155	xylazine flunixin butorphanol butylscopolamine bromide	banamine gentamicin ceftiofur xylazine
