attr	score	s1	s2
isolation_site_sam	0.7238215	ta reactor_sludge	ta reactor_biofilm
isolation_site_sam	0.7892976	sputum	human sputum
isolation_site_sam	0.712238	hospital/northern vietnam	community/northern vietnam
isolation_site_sam	0.70515585	rumen bovine rumen	rumen of cattle number l. ganqiu
isolation_site_sam	0.8588033	rumen bovine rumen	cow rumen
isolation_site_sam	0.84051186	sheep rumen	cow rumen
isolation_site_sam	0.8290588	sheep rumen	rumen bovine rumen
isolation_site_sam	0.7031207	northern ireland	uk
isolation_site_sam	0.70844746	rumen of hay-fed sheep	rumen of cattle number l. ganqiu
isolation_site_sam	0.74119675	rumen of hay-fed sheep	rumen bovine rumen
isolation_site_sam	0.8154119	rumen of hay-fed sheep	sheep rumen
isolation_site_sam	0.7092056	cow	cow rumen
isolation_site_sam	0.97818923	lammermoor otago nzz	lammermoor otago nz
isolation_site_sam	0.80976236	hot station aloha north pacific sub-tropical gyre	north pacific sub-tropical gyre hawaii ocean time-series hot station aloha
isolation_site_sam	0.94706714	hot solfataric spring from iceland	hot solfataric spring iceland
isolation_site_sam	0.7479353	soil from china	soil from kobe city japan
isolation_site_sam	0.7206351	netherlands	spain
isolation_site_sam	0.7702726	cow faeces	lamb faeces
isolation_site_sam	0.7760999	cow faeces	human feces
isolation_site_sam	0.711725	deer faeces	lamb faeces
isolation_site_sam	0.7396312	deer faeces	human feces
isolation_site_sam	0.8220352	deer faeces	cow faeces
isolation_site_sam	0.7987885	rumen	cow rumen
isolation_site_sam	0.7582953	rumen	rumen bovine rumen
isolation_site_sam	0.76949453	rumen	sheep rumen
isolation_site_sam	0.9402815	hot spring	hot springs
isolation_site_sam	0.7736745	the acidic sphagnum peat bog bakchar in western siberia russia	sphagnum peat sampled from the bog obukhovskoe acidic wetland
isolation_site_sam	0.7011012	sheep rumen australia	rumen bovine rumen
isolation_site_sam	0.82932234	sheep rumen australia	sheep rumen
isolation_site_sam	0.7787218	sheep rumen australia	rumen of hay-fed sheep
isolation_site_sam	0.75237554	cow rumen fluid	cow rumen
isolation_site_sam	0.72035646	offshore oil field from gulf of guinea	oil field of congo africa
isolation_site_sam	0.8316039	sewage sludge compost	municipal waste compost
isolation_site_sam	0.70739067	sewage sludge compost	sewage sludge canada
isolation_site_sam	0.8365805	sewage sludge usa	sewage sludge canada
isolation_site_sam	0.74521613	sewage sludge usa	sewage sludge compost
isolation_site_sam	0.71558714	human tracheal aspiration	tracheal aspirate number
isolation_site_sam	0.9902845	anaerobic lagoon of a dairy wastewater treatment plant in colombia	anaerobic lagoon of dairy wastewater treatment plant in colombia
isolation_site_sam	0.7224839	upflow anaerobic sludge bed reactor treating brewery wastewater in bogota colombia	anaerobic granular sludge thermophilic uasb reactor
isolation_site_sam	0.75197077	freshwater sediment owens lake california usa	soda lake sediment
isolation_site_sam	0.75384057	terrestrial hot spring japan nagano yumata	hot spring from kanagawa ohwakudani japan on 9/1993
isolation_site_sam	0.7561336	mediterranean seawater	seawater
isolation_site_sam	0.7887464	freshwater mud in germany	marine mud from germany
isolation_site_sam	0.8014538	freshwater mud	freshwater mud in germany
isolation_site_sam	0.7259023	lake washington sediment	soda lake sediment
isolation_site_sam	0.7714808	lake washington sediment	freshwater sediment owens lake california usa
isolation_site_sam	0.7812295	methanogenic sludge in a mesophilic upflow anaerobic sludge blanket uasb reactor used to treat a beer brewery effluent	anaerobic granular sludge thermophilic uasb reactor
isolation_site_sam	0.7118809	methanogenic sludge in a mesophilic upflow anaerobic sludge blanket uasb reactor used to treat a beer brewery effluent	upflow anaerobic sludge bed reactor treating brewery wastewater in bogota colombia
isolation_site_sam	0.72214353	de lelie farm darling western cape south africa	antonio 's farm antonio rd northam western australia
isolation_site_sam	0.80917025	soil cultivated with korean ginseng yeongju region of korea	soil of a ginseng field
isolation_site_sam	0.7131766	interstitial water from a cyanobacteria-containing microbial mat	cyanobacterial mat from a marine salinity meromictic lake
isolation_site_sam	0.78198874	marine sediment	deep-sea sediment sample
