genome binned from sequencing reads available in srx147859 metagenome
genome binned from sequencing reads available in srx748867 metagenome
genome binned from sequencing reads available in srx822701 metagenome
genome binned from sequencing reads available in srx392470 metagenome
genome binned from sequencing reads available in srx802074 metagenome
genome binned from sequencing reads available in erx556028 metagenome
genome binned from sequencing reads available in srx646157 metagenome
genome binned from sequencing reads available in srx498680 metagenome
genome binned from sequencing reads available in srx823000 metagenome
peru and chile lineage
genome binned from sequencing reads available in srx035182 metagenome
genome binned from sequencing reads available in erx289008 metagenome
nc culture grown on normal medium
asian individual
genome binned from sequencing reads available in srx252167 metagenome
genome binned from sequencing reads available in srx834651 metagenome
genome binned from sequencing reads available in srx691273 metagenome
genome binned from sequencing reads available in srx834649 metagenome
genome binned from sequencing reads available in srx290713 metagenome
mcr-1 positive
genome binned from sequencing reads available in erx555919 metagenome
genome binned from sequencing reads available in srx393041 metagenome
atcc lot number
inbred strain of apolygus lucorum developed by successive single-pair sib mating for number generations
genome binned from sequencing reads available in srx290706 metagenome
genome binned from sequencing reads available in srx211003 metagenome
genome binned from sequencing reads available in srx201528 metagenome
genome binned from sequencing reads available in srx1044554
genome binned from sequencing reads available in srx802963 metagenome
genome binned from sequencing reads available in srx822060 metagenome
genome binned from sequencing reads available in srx802076
genome binned from sequencing reads available in srx834664 metagenome
genome binned from sequencing reads available in srx118501 metagenome
sibling to jamaican lion father
genome binned from sequencing reads available in srx822675 metagenome
genome binned from sequencing reads available in erx552323 metagenome
genome binned from sequencing reads available in srx211001
genome binned from sequencing reads available in srx822460 metagenome
genome binned from sequencing reads available in erx555914 metagenome
genome binned from sequencing reads available in srx504487 metagenome
genome binned from sequencing reads available in srx445321 metagenome
genome binned from sequencing reads available in srx742691
genome binned from sequencing reads available in srx802189
genome binned from sequencing reads available in srx834638 metagenome
genome binned from sequencing reads available in srx822200 metagenome
genome binned from sequencing reads available in srx834621 metagenome
genome binned from sequencing reads available in srx472115 metagenome
genome binned from sequencing reads available in srx559946 metagenome
genome binned from sequencing reads available in srx147846 metagenome
from yoruban family trio y117
genome binned from sequencing reads available in srx823246 metagenome
drx011531 metagenome
ethnicity mende
genome binned from sequencing reads available in srx834662 metagenome
patient number
genome binned from sequencing reads available in erx555952 metagenome
pooled liver cells from number individuals
genome binned from sequencing reads available in srx331752 metagenome
genome binned from sequencing reads available in srx327522 metagenome
genome binned from sequencing reads available in srx691284 metagenome
wound botulism c. botulinum group i toxin type a5b2
genome binned from sequencing reads available in erx250271 metagenome
originally collected in peru before number
genome binned from sequencing reads available in erx1114176 metagenome
genome binned from sequencing reads available in srx834654 metagenome
genome binned from sequencing reads available in srx803752 metagenome
genome binned from sequencing reads available in srx822643 metagenome
genome binned from sequencing reads available in erx555969 metagenome
genome binned from sequencing reads available in erx289004 metagenome
genome binned from sequencing reads available in srx691275 metagenome
genome binned from sequencing reads available in srx327520 metagenome
specimen obtained from natural habitat
genome binned from sequencing reads available in erx552275
genome binned from sequencing reads available in srx646137 metagenome
genome binned from sequencing reads available in srx822217 metagenome
genome binned from sequencing reads available in srx445324 metagenome
genome binned from sequencing reads available in erx552293 metagenome
genome binned from sequencing reads available in srx822904 metagenome
genome binned from sequencing reads available in erx552262 metagenome
genome binned from sequencing reads available in srx710561 metagenome
genome binned from sequencing reads available in erx552309 metagenome
genome binned from sequencing reads available in erx555973 metagenome
genome binned from sequencing reads available in srx822475 metagenome
genome binned from sequencing reads available in erx552299
genome binned from sequencing reads available in srx710593 metagenome
genome binned from sequencing reads available in srx498681 metagenome
genome binned from sequencing reads available in srx803756 metagenome
co-identical isolates hm340 r108
genome binned from sequencing reads available in srx823126 metagenome
genome binned from sequencing reads available in erx552239 metagenome
genome binned from sequencing reads available in srx103578
genome binned from sequencing reads available in erx633351 metagenome
genome binned from sequencing reads available in erx556134 metagenome
non-motile
genome binned from sequencing reads available in srx710569 metagenome
genome binned from sequencing reads available in erx552241
human with no swine contact
genome binned from sequencing reads available in erx556310 metagenome
genome binned from sequencing reads available in srx317535 metagenome
genome binned from sequencing reads available in srx691285 metagenome
genome binned from sequencing reads available in srx392470
genome binned from sequencing reads available in srx691265
genome binned from sequencing reads available in srx327722 metagenome
genome binned from sequencing reads available in erx1064484 metagenome
genome binned from sequencing reads available in srx559902 metagenome
genome binned from sequencing reads available in srx621521 metagenome
laboratory modified strain
collected from the seawater and maintained in the laboratory
f17 inbred
genome binned from sequencing reads available in srx803755 metagenome
genome binned from sequencing reads available in erx556338 metagenome
genome binned from sequencing reads available in erx288947 metagenome
genome binned from sequencing reads available in srx702749 metagenome
genome binned from sequencing reads available in srx823189 metagenome
genome binned from sequencing reads available in srx559894 metagenome
genome binned from sequencing reads available in srx290708 metagenome
derived from pseudomonas aeruginosa pao1f allelic exchange
genome binned from sequencing reads available in erx923322 metagenome
genome binned from sequencing reads available in srx118448 metagenome
genome binned from sequencing reads available in erx556319 metagenome
genome binned from sequencing reads available in srx516606 metagenome
genome binned from sequencing reads available in srx822536 metagenome
genome binned from sequencing reads available in erx555953 metagenome
genome binned from sequencing reads available in srx822737 metagenome
genome binned from sequencing reads available in erx552288 metagenome
genome binned from sequencing reads available in erx556016 metagenome
genome binned from sequencing reads available in srx1050745 metagenome
genome binned from sequencing reads available in erx556105 metagenome
this is the f1 progeny of a cross between juglans microcarpa isolate numeric and juglans regia cultivar serr
genome binned from sequencing reads available in srx691281 metagenome
infant botulism c. botulinum group i toxin type a2
genome binned from sequencing reads available in srx803754 metagenome
genome binned from sequencing reads available in srx834634 metagenome
genome binned from sequencing reads available in srx103497
genome binned from sequencing reads available in srx834653 metagenome
institute own inbreed line
genome binned from sequencing reads available in srx823154 metagenome
genome binned from sequencing reads available in srx612782 metagenome
genome binned from sequencing reads available in srx331741 metagenome
genome binned from sequencing reads available in srx646154 metagenome
genome binned from sequencing reads available in srx290709 metagenome
genome binned from sequencing reads available in erx556314 metagenome
genome binned from sequencing reads available in erx552255 metagenome
genome binned from sequencing reads available in srx290715 metagenome
genome binned from sequencing reads available in srx696142 metagenome
dna isolated from number sp summer population males caught by pheromone trapping
genome binned from sequencing reads available in erx555927 metagenome
genome binned from sequencing reads available in srx691279 metagenome
genome binned from sequencing reads available in srx255560 metagenome
genome binned from sequencing reads available in erx555931 metagenome
genome binned from sequencing reads available in erx1064485 metagenome
genome binned from sequencing reads available in erx555993 metagenome
genome binned from sequencing reads available in srx822353 metagenome
genome binned from sequencing reads available in srx290718 metagenome
genome binned from sequencing reads available in srx1017628 metagenome
genome binned from sequencing reads available in srx211001 metagenome
genome binned from sequencing reads available in erx291766 metagenome
airr_read_count none
genome binned from sequencing reads available in erx555932 metagenome
genome binned from sequencing reads available in srx247688 metagenome
genome binned from sequencing reads available in srx823164 metagenome
genome binned from sequencing reads available in srx290705 metagenome
genome binned from sequencing reads available in srx822499 metagenome
genome binned from sequencing reads available in srx331740 metagenome
genome binned from sequencing reads available in srx822533 metagenome
genome binned from sequencing reads available in srx822159 metagenome
genome binned from sequencing reads available in erx555999
genome binned from sequencing reads available in srx103572
genome binned from sequencing reads available in srx822829 metagenome
genome binned from sequencing reads available in srx675970 metagenome
genome binned from sequencing reads available in erx556325 metagenome
genome binned from sequencing reads available in erx166943 metagenome
genome binned from sequencing reads available in erx386640 metagenome
genome binned from sequencing reads available in erx556028
isolate from haiti number cholera outbreak
genome binned from sequencing reads available in erx552241 metagenome
genome binned from sequencing reads available in srx834625 metagenome
genome binned from sequencing reads available in srx822689 metagenome
derived from escherichia coli k-12 dh10b
genome binned from sequencing reads available in erx556106 metagenome
genome binned from sequencing reads available in srx691263 metagenome
genome binned from sequencing reads available in srx822219 metagenome
genome binned from sequencing reads available in srx802202 metagenome
genome binned from sequencing reads available in erx552290 metagenome
genome binned from sequencing reads available in srx211342 metagenome
genome binned from sequencing reads available in srx823045 metagenome
genome binned from sequencing reads available in srx802143 metagenome
genome binned from sequencing reads available in srx822731 metagenome
fifth generation of orange shell color strains
genome binned from sequencing reads available in srx803758 metagenome
genome binned from sequencing reads available in srx327521 metagenome
genome binned from sequencing reads available in srx822943 metagenome
genome binned from sequencing reads available in erx552257 metagenome
from the clonal line lsr1.ac.f1 produced from a single generation of inbreeding of strain lsr1
genome binned from sequencing reads available in srx646153 metagenome
genome binned from sequencing reads available in srx822717 metagenome
genome binned from sequencing reads available in srx834666 metagenome
infant botulism c. botulinum group i toxin type b2
genome binned from sequencing reads available in erx556060
genome binned from sequencing reads available in srx1050759 metagenome
zymobiomics microbial community standard strain
genome binned from sequencing reads available in erx552362 metagenome
genome binned from sequencing reads available in srx823264 metagenome
genome binned from sequencing reads available in srx803753 metagenome
genome binned from sequencing reads available in srx742691 metagenome
genome binned from sequencing reads available in srx802077 metagenome
genome binned from sequencing reads available in srx823219 metagenome
genome binned from sequencing reads available in srx822583 metagenome
human with long-term swine contact
genome binned from sequencing reads available in srx255561 metagenome
genome binned from sequencing reads available in srx559915 metagenome
genome binned from sequencing reads available in srx748864 metagenome
genome binned from sequencing reads available in srx822501 metagenome
genome binned from sequencing reads available in srx1050744 metagenome
genome binned from sequencing reads available in srx272783 metagenome
genome binned from sequencing reads available in srx822941 metagenome
genome binned from sequencing reads available in srx331702 metagenome
genome binned from sequencing reads available in srx691278 metagenome
genome binned from sequencing reads available in srx691274
genome binned from sequencing reads available in srx331753 metagenome
genome binned from sequencing reads available in srx834663 metagenome
genome binned from sequencing reads available in srx1050770 metagenome
genome binned from sequencing reads available in srx691283 metagenome
genome binned from sequencing reads available in erx943717 metagenome
genome binned from sequencing reads available in srx834620 metagenome
genome binned from sequencing reads available in srx1166928 metagenome
genome binned from sequencing reads available in srx823326 metagenome
genome binned from sequencing reads available in srx822112 metagenome
genome binned from sequencing reads available in srx1299770
genome binned from sequencing reads available in srx331751 metagenome
genome binned from sequencing reads available in srx290720 metagenome
genome binned from sequencing reads available in erx556108 metagenome
genome binned from sequencing reads available in srx823157 metagenome
genome binned from sequencing reads available in srx822497 metagenome
genome binned from sequencing reads available in erx556345 metagenome
genome binned from sequencing reads available in srx461733 metagenome
genome binned from sequencing reads available in srx691282 metagenome
genome binned from sequencing reads available in srx392460 metagenome
motile
genome binned from sequencing reads available in srx1050756 metagenome
genome binned from sequencing reads available in erx556034 metagenome
genome binned from sequencing reads available in erx556328 metagenome
genome binned from sequencing reads available in srx822585 metagenome
genome binned from sequencing reads available in srx823042 metagenome
genome binned from sequencing reads available in erx552347 metagenome
desi
